epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
604,1024.55,1.56158,0.97592,0,0.63558,0.5284,0.55838,0.31956,1.58179,1.02834,0,0.000695213,0.000695213,0.000695213
605,1026.11,1.57277,0.97315,0,0.64481,0.52278,0.55898,0.32133,1.57921,1.02875,0,0.000692266,0.000692266,0.000692266
606,1027.92,1.5706,0.97874,0,0.64754,0.52114,0.55769,0.31914,1.57474,1.0236,0,0.000689322,0.000689322,0.000689322
607,1029.51,1.57483,0.97735,0,0.63923,0.52087,0.55269,0.3158,1.58208,1.02901,0,0.000686381,0.000686381,0.000686381
608,1031.13,1.55262,0.97283,0,0.63722,0.519,0.55233,0.31701,1.58339,1.0247,0,0.000683443,0.000683443,0.000683443
609,1032.76,1.57561,0.97412,0,0.65096,0.52514,0.56174,0.32117,1.57893,1.02634,0,0.000680509,0.000680509,0.000680509
610,1034.37,1.56664,0.97677,0,0.64312,0.52589,0.55922,0.3203,1.579,1.02794,0,0.000677577,0.000677577,0.000677577
611,1036.13,1.56861,0.97445,0,0.65003,0.51539,0.55374,0.31885,1.57348,1.02863,0,0.000674649,0.000674649,0.000674649
612,1037.81,1.55948,0.97434,0,0.63843,0.51597,0.5545,0.31835,1.57873,1.03053,0,0.000671725,0.000671725,0.000671725
613,1039.49,1.57726,0.9749,0,0.64722,0.51389,0.55444,0.31704,1.57889,1.03237,0,0.000668804,0.000668804,0.000668804
614,1041.14,1.57509,0.97567,0,0.64314,0.52619,0.55993,0.32138,1.57187,1.0312,0,0.000665886,0.000665886,0.000665886
615,1042.91,1.55404,0.97069,0,0.64298,0.52489,0.55862,0.32315,1.5654,1.02665,0,0.000662971,0.000662971,0.000662971
616,1044.49,1.58561,0.97509,0,0.64079,0.52576,0.55793,0.32242,1.56486,1.02536,0,0.00066006,0.00066006,0.00066006
617,1046.2,1.55879,0.97435,0,0.63728,0.52464,0.55578,0.31935,1.57054,1.03102,0,0.000657152,0.000657152,0.000657152
618,1047.94,1.58921,0.97306,0,0.648,0.52214,0.55491,0.31875,1.57543,1.02733,0,0.000654248,0.000654248,0.000654248
619,1049.64,1.56905,0.97947,0,0.64503,0.51789,0.55607,0.31867,1.58097,1.02469,0,0.000651347,0.000651347,0.000651347
620,1051.62,1.56133,0.97473,0,0.6433,0.52564,0.55878,0.31864,1.5858,1.03774,0,0.00064845,0.00064845,0.00064845
621,1053.25,1.56792,0.98177,0,0.63627,0.52639,0.55826,0.32062,1.57094,1.04076,0,0.000645557,0.000645557,0.000645557
622,1054.96,1.58455,0.9788,0,0.63267,0.53665,0.56072,0.32017,1.56986,1.03321,0,0.000642667,0.000642667,0.000642667
623,1056.67,1.56738,0.9691,0,0.63265,0.53315,0.55866,0.32105,1.56418,1.02989,0,0.00063978,0.00063978,0.00063978
624,1058.5,1.57255,0.96813,0,0.64653,0.52264,0.55871,0.32254,1.56469,1.02858,0,0.000636898,0.000636898,0.000636898
625,1060.29,1.55524,0.97851,0,0.64682,0.52214,0.55997,0.32279,1.56026,1.02282,0,0.000634019,0.000634019,0.000634019
626,1061.96,1.56701,0.97889,0,0.63231,0.5359,0.56074,0.32202,1.56599,1.03205,0,0.000631143,0.000631143,0.000631143
627,1063.57,1.56157,0.97217,0,0.63249,0.53215,0.5585,0.32288,1.56433,1.03978,0,0.000628272,0.000628272,0.000628272
628,1065.35,1.54976,0.97178,0,0.64454,0.52489,0.55909,0.32273,1.56253,1.03622,0,0.000625404,0.000625404,0.000625404
629,1067.11,1.56474,0.97159,0,0.63943,0.52311,0.55882,0.32263,1.56123,1.03437,0,0.00062254,0.00062254,0.00062254
630,1068.96,1.54586,0.97421,0,0.64164,0.5314,0.55971,0.32293,1.56177,1.04157,0,0.00061968,0.00061968,0.00061968
631,1070.59,1.54541,0.96902,0,0.64907,0.52661,0.5619,0.32422,1.56432,1.03696,0,0.000616824,0.000616824,0.000616824
632,1072.45,1.57057,0.96885,0,0.63859,0.52715,0.55808,0.31958,1.57456,1.02898,0,0.000613971,0.000613971,0.000613971
633,1074.14,1.56763,0.9765,0,0.6382,0.52514,0.55668,0.3198,1.58247,1.03275,0,0.000611123,0.000611123,0.000611123
634,1075.83,1.55967,0.96649,0,0.63613,0.53317,0.56025,0.3208,1.57425,1.04346,0,0.000608278,0.000608278,0.000608278
635,1077.7,1.53756,0.96461,0,0.63102,0.53615,0.56119,0.3208,1.57904,1.0496,0,0.000605437,0.000605437,0.000605437
636,1079.4,1.53305,0.96766,0,0.63882,0.5319,0.56093,0.32063,1.57775,1.04065,0,0.000602601,0.000602601,0.000602601
637,1081.01,1.54169,0.97165,0,0.64299,0.5308,0.55977,0.32034,1.57807,1.04157,0,0.000599768,0.000599768,0.000599768
638,1082.62,1.54424,0.96588,0,0.64463,0.51989,0.55687,0.31915,1.58014,1.03212,0,0.00059694,0.00059694,0.00059694
639,1084.16,1.54639,0.97242,0,0.65472,0.5209,0.56215,0.32124,1.5742,1.0279,0,0.000594115,0.000594115,0.000594115
640,1085.75,1.57231,0.96648,0,0.6454,0.52821,0.56075,0.32136,1.57492,1.03409,0,0.000591295,0.000591295,0.000591295
641,1087.16,1.56595,0.96948,0,0.63715,0.5274,0.5582,0.3201,1.57327,1.02956,0,0.000588479,0.000588479,0.000588479
642,1088.65,1.54456,0.96239,0,0.61943,0.52715,0.54607,0.31132,1.58936,1.03257,0,0.000585666,0.000585666,0.000585666
643,1090.29,1.55322,0.96616,0,0.62635,0.53054,0.54939,0.31331,1.58722,1.03593,0,0.000582859,0.000582859,0.000582859
644,1091.8,1.54192,0.96687,0,0.63276,0.5274,0.55597,0.32015,1.57137,1.03112,0,0.000580055,0.000580055,0.000580055
645,1093.1,1.55583,0.96438,0,0.63755,0.5284,0.55855,0.32054,1.56846,1.03674,0,0.000577255,0.000577255,0.000577255
646,1094.55,1.54333,0.95963,0,0.65326,0.51814,0.55557,0.31908,1.56808,1.03748,0,0.00057446,0.00057446,0.00057446
647,1096.08,1.57257,0.96235,0,0.64671,0.52165,0.55715,0.319,1.57234,1.04001,0,0.000571669,0.000571669,0.000571669
648,1097.78,1.55683,0.97668,0,0.63831,0.52639,0.55698,0.31918,1.57308,1.03753,0,0.000568883,0.000568883,0.000568883
649,1099.29,1.54199,0.96252,0,0.63898,0.52784,0.55984,0.31979,1.57666,1.03372,0,0.000566101,0.000566101,0.000566101
650,1101.24,1.55373,0.97087,0,0.64155,0.51889,0.5553,0.31885,1.57146,1.02964,0,0.000563323,0.000563323,0.000563323
651,1102.99,1.53983,0.96459,0,0.64771,0.51839,0.55517,0.31878,1.5688,1.03105,0,0.000560549,0.000560549,0.000560549
652,1104.79,1.53901,0.96178,0,0.62883,0.5339,0.55893,0.32149,1.56292,1.03147,0,0.00055778,0.00055778,0.00055778
653,1106.56,1.56862,0.96716,0,0.64203,0.52164,0.55625,0.32107,1.56274,1.03301,0,0.000555016,0.000555016,0.000555016
654,1108.16,1.54533,0.97036,0,0.63919,0.52514,0.55747,0.32098,1.56837,1.03688,0,0.000552256,0.000552256,0.000552256
655,1109.97,1.55926,0.96606,0,0.64157,0.52037,0.55346,0.32009,1.56843,1.02626,0,0.0005495,0.0005495,0.0005495
656,1111.7,1.54491,0.97285,0,0.63868,0.51743,0.55369,0.32007,1.56473,1.01967,0,0.000546749,0.000546749,0.000546749
657,1113.42,1.53733,0.96245,0,0.62859,0.51714,0.54952,0.31694,1.57117,1.0193,0,0.000544003,0.000544003,0.000544003
658,1115.13,1.55577,0.96342,0,0.62514,0.52464,0.55139,0.31743,1.57044,1.0228,0,0.000541261,0.000541261,0.000541261
659,1116.9,1.57327,0.96371,0,0.6403,0.52106,0.55335,0.32024,1.56584,1.02537,0,0.000538524,0.000538524,0.000538524
660,1118.77,1.54935,0.96797,0,0.63459,0.5318,0.55554,0.32279,1.55938,1.03027,0,0.000535792,0.000535792,0.000535792
661,1120.46,1.54947,0.96887,0,0.63514,0.52715,0.5555,0.32083,1.56604,1.03354,0,0.000533064,0.000533064,0.000533064
662,1122.21,1.54753,0.96063,0,0.63538,0.52439,0.55406,0.31897,1.56818,1.02847,0,0.000530341,0.000530341,0.000530341
663,1123.95,1.55517,0.96525,0,0.63958,0.52715,0.55656,0.32078,1.56762,1.02705,0,0.000527622,0.000527622,0.000527622
664,1125.65,1.52039,0.96151,0,0.64038,0.53165,0.55485,0.32125,1.56065,1.02248,0,0.000524909,0.000524909,0.000524909
665,1127.44,1.54167,0.96133,0,0.64553,0.51989,0.55618,0.32053,1.55669,1.02232,0,0.0005222,0.0005222,0.0005222
666,1129.11,1.55783,0.96575,0,0.6448,0.52414,0.55959,0.32418,1.55336,1.01947,0,0.000519496,0.000519496,0.000519496
667,1130.7,1.56379,0.96228,0,0.64129,0.52589,0.56163,0.32422,1.5558,1.02207,0,0.000516797,0.000516797,0.000516797
668,1132.59,1.54098,0.96733,0,0.63935,0.5379,0.56411,0.32304,1.56737,1.02684,0,0.000514102,0.000514102,0.000514102
669,1134.27,1.55079,0.96481,0,0.63644,0.5352,0.56138,0.32174,1.56884,1.0306,0,0.000511413,0.000511413,0.000511413
670,1136.12,1.54176,0.96833,0,0.63276,0.5309,0.55839,0.31961,1.56729,1.02931,0,0.000508729,0.000508729,0.000508729
671,1137.81,1.56209,0.96149,0,0.63264,0.52915,0.55645,0.31809,1.56564,1.02937,0,0.000506049,0.000506049,0.000506049
672,1139.5,1.54519,0.96081,0,0.63357,0.53554,0.55781,0.31989,1.5627,1.02874,0,0.000503374,0.000503374,0.000503374
673,1141.15,1.5461,0.96397,0,0.63474,0.54266,0.56044,0.3219,1.5617,1.02603,0,0.000500705,0.000500705,0.000500705
674,1142.73,1.57082,0.97031,0,0.63505,0.54041,0.56054,0.32165,1.56094,1.02514,0,0.00049804,0.00049804,0.00049804
675,1144.39,1.5365,0.95515,0,0.63601,0.54266,0.56272,0.32217,1.56453,1.02262,0,0.000495381,0.000495381,0.000495381
676,1146.14,1.54334,0.96413,0,0.63617,0.52439,0.55643,0.32098,1.55749,1.02015,0,0.000492726,0.000492726,0.000492726
677,1147.87,1.56869,0.96424,0,0.62636,0.52564,0.55241,0.31793,1.56587,1.0267,0,0.000490077,0.000490077,0.000490077
678,1149.59,1.55677,0.96223,0,0.63294,0.51514,0.55043,0.31806,1.56407,1.02577,0,0.000487433,0.000487433,0.000487433
679,1151.46,1.56276,0.9702,0,0.64668,0.51313,0.55439,0.32027,1.56153,1.02257,0,0.000484794,0.000484794,0.000484794
680,1153.1,1.53535,0.96189,0,0.64949,0.51013,0.54963,0.3166,1.5715,1.02987,0,0.00048216,0.00048216,0.00048216
681,1154.73,1.55751,0.96003,0,0.64386,0.51464,0.55189,0.31685,1.5703,1.03191,0,0.000479531,0.000479531,0.000479531
682,1156.46,1.56034,0.96793,0,0.63942,0.52239,0.55525,0.32172,1.56266,1.02493,0,0.000476908,0.000476908,0.000476908
683,1158.09,1.53171,0.95927,0,0.6488,0.51812,0.55424,0.32032,1.56467,1.02606,0,0.00047429,0.00047429,0.00047429
684,1159.8,1.55262,0.95392,0,0.64127,0.52505,0.55491,0.3206,1.56366,1.02933,0,0.000471677,0.000471677,0.000471677
685,1161.57,1.55122,0.95294,0,0.65084,0.52372,0.55947,0.32466,1.55706,1.02731,0,0.00046907,0.00046907,0.00046907
686,1163.15,1.55347,0.96861,0,0.64407,0.53015,0.56241,0.32297,1.56263,1.03271,0,0.000466467,0.000466467,0.000466467
687,1164.57,1.54532,0.9602,0,0.65053,0.51689,0.55717,0.32345,1.5572,1.02787,0,0.000463871,0.000463871,0.000463871
688,1166.16,1.53694,0.95816,0,0.63178,0.53142,0.55775,0.32201,1.55851,1.02591,0,0.000461279,0.000461279,0.000461279
689,1167.63,1.53814,0.96156,0,0.64152,0.52965,0.5612,0.32427,1.55153,1.01954,0,0.000458693,0.000458693,0.000458693
690,1169.32,1.54478,0.9618,0,0.64766,0.52334,0.55999,0.32363,1.54883,1.01487,0,0.000456113,0.000456113,0.000456113
691,1170.87,1.55512,0.96177,0,0.64034,0.52514,0.55933,0.32316,1.55413,1.01872,0,0.000453537,0.000453537,0.000453537
692,1172.56,1.55928,0.96538,0,0.63765,0.5289,0.55721,0.32126,1.55851,1.02481,0,0.000450968,0.000450968,0.000450968
693,1174.2,1.53654,0.95165,0,0.63076,0.53466,0.55835,0.32214,1.55796,1.03281,0,0.000448404,0.000448404,0.000448404
694,1175.86,1.56099,0.96198,0,0.63234,0.5344,0.55975,0.32278,1.56032,1.03786,0,0.000445845,0.000445845,0.000445845
695,1177.66,1.52448,0.95446,0,0.63282,0.53552,0.56029,0.32368,1.56031,1.03497,0,0.000443292,0.000443292,0.000443292
696,1179.29,1.54666,0.96173,0,0.63377,0.52639,0.55642,0.32095,1.56134,1.03099,0,0.000440745,0.000440745,0.000440745
697,1180.94,1.5562,0.96436,0,0.63408,0.52064,0.5536,0.32012,1.56307,1.03304,0,0.000438203,0.000438203,0.000438203
698,1182.6,1.55359,0.95869,0,0.63556,0.52064,0.55347,0.31819,1.5651,1.03478,0,0.000435667,0.000435667,0.000435667
699,1184.14,1.55474,0.962,0,0.63462,0.52589,0.55845,0.32309,1.55773,1.02959,0,0.000433136,0.000433136,0.000433136
700,1186.01,1.54626,0.95338,0,0.64167,0.52139,0.55779,0.32222,1.55789,1.02645,0,0.000430612,0.000430612,0.000430612
701,1187.65,1.53516,0.95097,0,0.62809,0.53265,0.55833,0.32162,1.56094,1.02509,0,0.000428093,0.000428093,0.000428093
702,1189.33,1.55409,0.96188,0,0.63712,0.5258,0.55708,0.32182,1.55858,1.02157,0,0.000425579,0.000425579,0.000425579
703,1190.88,1.53245,0.95395,0,0.62797,0.52489,0.555,0.32183,1.55939,1.01844,0,0.000423072,0.000423072,0.000423072
704,1192.49,1.5325,0.95197,0,0.63875,0.51639,0.55366,0.32132,1.56037,1.01799,0,0.00042057,0.00042057,0.00042057
705,1194.29,1.52871,0.95233,0,0.62317,0.52213,0.5524,0.32096,1.56027,1.02023,0,0.000418074,0.000418074,0.000418074
706,1195.91,1.57229,0.96451,0,0.63673,0.52364,0.55425,0.32331,1.55703,1.0147,0,0.000415584,0.000415584,0.000415584
707,1197.63,1.53893,0.95618,0,0.64684,0.52514,0.55889,0.32431,1.55643,1.01142,0,0.0004131,0.0004131,0.0004131
708,1199.19,1.51934,0.94909,0,0.64572,0.52314,0.55669,0.32001,1.5645,1.01347,0,0.000410621,0.000410621,0.000410621
709,1200.68,1.53954,0.95202,0,0.6355,0.52998,0.55955,0.32115,1.56369,1.02194,0,0.000408149,0.000408149,0.000408149
710,1202.47,1.54862,0.95979,0,0.62766,0.54166,0.56419,0.32288,1.56033,1.02703,0,0.000405683,0.000405683,0.000405683
711,1204.12,1.55732,0.9584,0,0.6248,0.54341,0.56258,0.32291,1.5554,1.02381,0,0.000403222,0.000403222,0.000403222
712,1205.78,1.55779,0.96211,0,0.62973,0.53486,0.55959,0.32214,1.55343,1.02115,0,0.000400767,0.000400767,0.000400767
713,1207.39,1.5455,0.96074,0,0.62982,0.5284,0.55697,0.32142,1.55282,1.02054,0,0.000398319,0.000398319,0.000398319
714,1209,1.56503,0.96603,0,0.63452,0.52865,0.55999,0.32321,1.55204,1.01914,0,0.000395877,0.000395877,0.000395877
715,1210.71,1.52839,0.95676,0,0.63711,0.52664,0.55719,0.32251,1.55268,1.01683,0,0.00039344,0.00039344,0.00039344
716,1212.24,1.53164,0.94603,0,0.64262,0.51839,0.55258,0.31917,1.5569,1.02036,0,0.00039101,0.00039101,0.00039101
717,1213.72,1.54009,0.95048,0,0.63837,0.52514,0.55431,0.31975,1.55758,1.02346,0,0.000388586,0.000388586,0.000388586
718,1215.19,1.5375,0.95586,0,0.63109,0.53113,0.55392,0.31983,1.56297,1.02638,0,0.000386167,0.000386167,0.000386167
719,1216.73,1.54312,0.95166,0,0.62883,0.5329,0.5568,0.32118,1.56087,1.02466,0,0.000383756,0.000383756,0.000383756
720,1218.45,1.51945,0.94954,0,0.63122,0.52929,0.55697,0.32074,1.55802,1.02516,0,0.00038135,0.00038135,0.00038135
721,1220.03,1.51313,0.94603,0,0.62993,0.52764,0.55337,0.31812,1.5582,1.02849,0,0.00037895,0.00037895,0.00037895
722,1221.51,1.53955,0.95188,0,0.63012,0.53215,0.55416,0.31895,1.55778,1.0268,0,0.000376557,0.000376557,0.000376557
723,1222.92,1.53426,0.95544,0,0.63213,0.5299,0.55574,0.32073,1.55588,1.02095,0,0.00037417,0.00037417,0.00037417
724,1224.53,1.54316,0.95511,0,0.63619,0.52339,0.55611,0.32152,1.55429,1.01779,0,0.000371789,0.000371789,0.000371789
725,1226.07,1.52441,0.95454,0,0.6396,0.52089,0.55678,0.32249,1.5539,1.02178,0,0.000369415,0.000369415,0.000369415
726,1227.91,1.52591,0.94859,0,0.64787,0.51564,0.55821,0.32313,1.55044,1.02593,0,0.000367046,0.000367046,0.000367046
727,1229.66,1.54092,0.95278,0,0.63912,0.51714,0.5568,0.32215,1.54782,1.02468,0,0.000364685,0.000364685,0.000364685
728,1231.32,1.54756,0.95536,0,0.6509,0.50752,0.55342,0.31927,1.54952,1.02328,0,0.000362329,0.000362329,0.000362329
729,1232.97,1.51542,0.94876,0,0.64545,0.51013,0.55275,0.31891,1.5563,1.02027,0,0.00035998,0.00035998,0.00035998
730,1234.65,1.54983,0.94528,0,0.65029,0.51222,0.55411,0.31871,1.56219,1.01657,0,0.000357637,0.000357637,0.000357637
731,1236.53,1.56082,0.95309,0,0.65194,0.51453,0.55693,0.32024,1.56068,1.01268,0,0.000355301,0.000355301,0.000355301
732,1238.33,1.50917,0.94515,0,0.64289,0.52022,0.55784,0.32107,1.56126,1.01422,0,0.000352972,0.000352972,0.000352972
733,1239.87,1.53301,0.94715,0,0.64901,0.51914,0.55871,0.32174,1.56155,1.01616,0,0.000350648,0.000350648,0.000350648
734,1241.51,1.52822,0.94924,0,0.64804,0.51414,0.55696,0.32091,1.55883,1.02063,0,0.000348332,0.000348332,0.000348332
735,1243.23,1.52698,0.94887,0,0.63651,0.52189,0.55784,0.3226,1.55624,1.02599,0,0.000346021,0.000346021,0.000346021
736,1244.84,1.54298,0.95667,0,0.63186,0.52474,0.55791,0.3228,1.55139,1.02984,0,0.000343718,0.000343718,0.000343718
737,1246.36,1.51926,0.94504,0,0.64099,0.52089,0.55438,0.32209,1.55232,1.03525,0,0.000341421,0.000341421,0.000341421
738,1247.93,1.53706,0.95377,0,0.63386,0.53015,0.55583,0.32091,1.55808,1.03507,0,0.00033913,0.00033913,0.00033913
739,1249.68,1.555,0.95304,0,0.64443,0.51989,0.5549,0.32084,1.55534,1.02567,0,0.000336846,0.000336846,0.000336846
740,1251.56,1.53317,0.94799,0,0.65607,0.51088,0.55742,0.32209,1.55153,1.01562,0,0.000334569,0.000334569,0.000334569
741,1253.23,1.52522,0.94567,0,0.65256,0.51564,0.55886,0.32278,1.55051,1.01463,0,0.000332298,0.000332298,0.000332298
742,1254.91,1.53685,0.94509,0,0.65235,0.51914,0.5575,0.32314,1.55035,1.01993,0,0.000330034,0.000330034,0.000330034
743,1256.61,1.51144,0.95292,0,0.64739,0.51914,0.55434,0.32172,1.54967,1.02029,0,0.000327777,0.000327777,0.000327777
744,1258.26,1.51521,0.94269,0,0.65079,0.51288,0.55091,0.31949,1.55608,1.01824,0,0.000325527,0.000325527,0.000325527
745,1260.2,1.52078,0.95351,0,0.64907,0.51263,0.55448,0.32023,1.55568,1.01434,0,0.000323283,0.000323283,0.000323283
746,1261.89,1.52633,0.93988,0,0.64653,0.51756,0.55667,0.32138,1.55454,1.01284,0,0.000321046,0.000321046,0.000321046
747,1263.63,1.50951,0.94715,0,0.63885,0.52414,0.55628,0.32193,1.55415,1.01547,0,0.000318816,0.000318816,0.000318816
748,1265.51,1.54337,0.95076,0,0.64079,0.52589,0.55813,0.32295,1.55534,1.01519,0,0.000316593,0.000316593,0.000316593
749,1267.23,1.53217,0.94094,0,0.64986,0.52238,0.5596,0.32404,1.55696,1.01382,0,0.000314377,0.000314377,0.000314377
750,1269.14,1.53019,0.94647,0,0.64861,0.52539,0.56083,0.32436,1.55558,1.01159,0,0.000312167,0.000312167,0.000312167
751,1270.93,1.53212,0.95043,0,0.6522,0.52214,0.56005,0.32434,1.55953,1.01709,0,0.000309964,0.000309964,0.000309964
752,1272.58,1.52598,0.95691,0,0.6461,0.52299,0.55755,0.32206,1.55844,1.0195,0,0.000307769,0.000307769,0.000307769
753,1274.21,1.54467,0.94877,0,0.64265,0.52614,0.55702,0.32287,1.55582,1.01938,0,0.00030558,0.00030558,0.00030558
754,1275.89,1.54552,0.95004,0,0.64415,0.52986,0.55897,0.32382,1.55493,1.02645,0,0.000303398,0.000303398,0.000303398
755,1277.53,1.52401,0.94806,0,0.64291,0.5309,0.55928,0.32343,1.55483,1.02789,0,0.000301223,0.000301223,0.000301223
756,1279.48,1.52188,0.94428,0,0.65234,0.52464,0.56045,0.32423,1.55449,1.02351,0,0.000299055,0.000299055,0.000299055
757,1281.21,1.53625,0.95157,0,0.6568,0.51949,0.56046,0.32482,1.55202,1.02235,0,0.000296894,0.000296894,0.000296894
758,1283.09,1.52514,0.93927,0,0.64914,0.52014,0.55767,0.3228,1.55436,1.02168,0,0.00029474,0.00029474,0.00029474
759,1284.84,1.52942,0.94903,0,0.64731,0.52347,0.55724,0.32201,1.55326,1.02191,0,0.000292593,0.000292593,0.000292593
760,1286.64,1.52692,0.94593,0,0.64893,0.5269,0.55998,0.32347,1.54986,1.0193,0,0.000290454,0.000290454,0.000290454
761,1288.51,1.53654,0.9447,0,0.65422,0.51974,0.55687,0.32226,1.55212,1.01798,0,0.000288321,0.000288321,0.000288321
762,1290.32,1.53164,0.94162,0,0.65153,0.51914,0.55615,0.32088,1.55635,1.01797,0,0.000286196,0.000286196,0.000286196
763,1291.99,1.5322,0.94763,0,0.65026,0.52089,0.55525,0.32108,1.5569,1.01632,0,0.000284077,0.000284077,0.000284077
764,1293.68,1.55548,0.95324,0,0.64519,0.52264,0.55609,0.32196,1.5554,1.01861,0,0.000281966,0.000281966,0.000281966
765,1295.57,1.53154,0.94881,0,0.64057,0.52704,0.55646,0.32159,1.5542,1.02189,0,0.000279862,0.000279862,0.000279862
766,1297.29,1.53573,0.94744,0,0.6416,0.52716,0.5563,0.32197,1.553,1.02665,0,0.000277765,0.000277765,0.000277765
767,1298.99,1.52636,0.94852,0,0.63455,0.52955,0.55577,0.32261,1.55308,1.02778,0,0.000275676,0.000275676,0.000275676
768,1300.72,1.52517,0.94518,0,0.64339,0.52405,0.55593,0.32122,1.55419,1.02284,0,0.000273593,0.000273593,0.000273593
769,1302.35,1.52754,0.95389,0,0.63394,0.52555,0.55501,0.32101,1.55746,1.02372,0,0.000271518,0.000271518,0.000271518
770,1303.98,1.53455,0.94513,0,0.64101,0.52626,0.55599,0.32166,1.55817,1.0252,0,0.00026945,0.00026945,0.00026945
771,1305.8,1.51985,0.94688,0,0.63884,0.52486,0.55718,0.32364,1.55325,1.0239,0,0.00026739,0.00026739,0.00026739
772,1307.44,1.54342,0.93789,0,0.64942,0.52114,0.55864,0.32493,1.54743,1.02089,0,0.000265337,0.000265337,0.000265337
773,1309.07,1.54453,0.94702,0,0.63867,0.52846,0.55749,0.32347,1.54861,1.02337,0,0.000263291,0.000263291,0.000263291
774,1310.81,1.52045,0.94239,0,0.65085,0.51889,0.55749,0.32254,1.55459,1.02254,0,0.000261253,0.000261253,0.000261253
775,1312.65,1.52945,0.94269,0,0.65006,0.52164,0.55931,0.32336,1.55543,1.021,0,0.000259222,0.000259222,0.000259222
776,1314.5,1.52034,0.94189,0,0.64421,0.53065,0.55986,0.32395,1.55385,1.02434,0,0.000257198,0.000257198,0.000257198
777,1316.03,1.5129,0.93521,0,0.6433,0.52971,0.56058,0.3246,1.5546,1.02575,0,0.000255182,0.000255182,0.000255182
778,1317.49,1.52251,0.94058,0,0.63735,0.5309,0.557,0.32357,1.55232,1.0223,0,0.000253173,0.000253173,0.000253173
779,1319.04,1.54993,0.94557,0,0.63805,0.53013,0.55592,0.32287,1.55075,1.02038,0,0.000251172,0.000251172,0.000251172
780,1320.45,1.50776,0.94102,0,0.6461,0.5284,0.56046,0.32466,1.55069,1.01858,0,0.000249178,0.000249178,0.000249178
781,1322.08,1.51129,0.94038,0,0.63877,0.53515,0.56143,0.32514,1.55392,1.02081,0,0.000247192,0.000247192,0.000247192
782,1323.59,1.53899,0.94906,0,0.64264,0.5294,0.56099,0.32461,1.55505,1.01958,0,0.000245213,0.000245213,0.000245213
783,1325,1.51971,0.94097,0,0.64335,0.52865,0.55957,0.32354,1.55482,1.01703,0,0.000243242,0.000243242,0.000243242
784,1326.59,1.51839,0.94381,0,0.64786,0.52464,0.56023,0.32379,1.55266,1.01542,0,0.000241278,0.000241278,0.000241278
785,1328.19,1.50751,0.94246,0,0.65122,0.5269,0.56203,0.32456,1.55064,1.01492,0,0.000239322,0.000239322,0.000239322
786,1329.78,1.51834,0.93736,0,0.6468,0.5279,0.56061,0.32363,1.55321,1.01586,0,0.000237374,0.000237374,0.000237374
787,1331.24,1.51486,0.95143,0,0.6484,0.52439,0.55868,0.32387,1.55512,1.01374,0,0.000235433,0.000235433,0.000235433
788,1332.72,1.51583,0.94548,0,0.6475,0.52364,0.55849,0.32359,1.55486,1.01084,0,0.0002335,0.0002335,0.0002335
789,1334.31,1.52657,0.94259,0,0.64198,0.52339,0.55772,0.32361,1.55255,1.01143,0,0.000231574,0.000231574,0.000231574
790,1336.18,1.51403,0.94192,0,0.64417,0.52439,0.55868,0.32474,1.55154,1.0146,0,0.000229657,0.000229657,0.000229657
791,1337.91,1.5317,0.95044,0,0.63992,0.5309,0.55932,0.3241,1.55164,1.0164,0,0.000227747,0.000227747,0.000227747
792,1339.66,1.53633,0.94465,0,0.64315,0.52938,0.56015,0.32468,1.55435,1.02078,0,0.000225844,0.000225844,0.000225844
793,1341.36,1.51155,0.93816,0,0.63659,0.53379,0.56198,0.32569,1.55407,1.02359,0,0.00022395,0.00022395,0.00022395
794,1343.13,1.50866,0.93567,0,0.64593,0.53065,0.56256,0.32585,1.54877,1.02212,0,0.000222063,0.000222063,0.000222063
795,1344.96,1.53705,0.94354,0,0.64455,0.53015,0.56019,0.32532,1.5479,1.02248,0,0.000220184,0.000220184,0.000220184
796,1346.73,1.52738,0.94088,0,0.64544,0.52639,0.55853,0.32512,1.54652,1.02223,0,0.000218312,0.000218312,0.000218312
797,1348.44,1.52205,0.94108,0,0.64472,0.52564,0.55869,0.32589,1.5454,1.02034,0,0.000216449,0.000216449,0.000216449
798,1350.23,1.49959,0.93536,0,0.63917,0.5294,0.56008,0.32608,1.54556,1.0171,0,0.000214593,0.000214593,0.000214593
799,1351.97,1.5223,0.93626,0,0.64379,0.52497,0.5612,0.32682,1.5455,1.01492,0,0.000212745,0.000212745,0.000212745
800,1353.95,1.50686,0.9362,0,0.63766,0.52923,0.56145,0.32724,1.54556,1.01239,0,0.000210905,0.000210905,0.000210905
801,1355.71,1.52644,0.93628,0,0.64598,0.52314,0.56189,0.32751,1.54645,1.01503,0,0.000209073,0.000209073,0.000209073
802,1357.63,1.52698,0.93801,0,0.65006,0.52539,0.56249,0.32777,1.54492,1.01901,0,0.000207249,0.000207249,0.000207249
803,1359.3,1.50897,0.93994,0,0.65055,0.52414,0.56114,0.32727,1.54542,1.02003,0,0.000205433,0.000205433,0.000205433
804,1361.04,1.5129,0.93947,0,0.65244,0.52239,0.56105,0.32739,1.54516,1.02033,0,0.000203624,0.000203624,0.000203624
